date_time,precipitation,air_temperature,rel_humidity
2022-09-09,0.0,,
2022-09-10,0.0,,
2022-09-11,0.0,,
2022-09-12,0.0,,
2022-09-13,0.0,,
2022-09-14,0.0,,
2022-09-15,0.0,,
2022-09-16,0.0,,
2022-09-17,0.0,,
2022-09-18,0.0,,
2022-09-19,0.0,,
2022-09-20,0.0,,
2022-09-21,0.0,,
2022-09-22,0.0,,
2022-09-23,0.0,,
2022-09-24,0.0,,
2022-09-25,0.0,,
2022-09-26,0.0,,
2022-09-27,0.0,,
2022-09-28,0.0,,
2022-09-29,0.0,,
2022-09-30,0.0,,
2022-10-01,0.0,0.6545833333333334,100.0
2022-10-02,2.2,6.614583333333333,98.28083333333332
2022-10-03,0.0,10.516666666666667,60.00791666666667
2022-10-04,0.0,6.992916666666667,79.56625
2022-10-05,0.0,,
2022-10-06,0.0,,
2022-10-07,0.0,,
2022-10-08,0.0,,
2022-10-09,0.0,,
2022-10-10,0.0,,
2022-10-11,0.0,,
2022-10-12,0.0,,
2022-10-13,0.0,,
2022-10-14,0.0,,
2022-10-15,0.0,,
2022-10-16,0.0,,
2022-10-17,0.0,,
2022-10-18,0.0,,
2022-10-19,0.0,,
2022-10-20,0.0,,
2022-10-21,0.0,,
2022-10-22,0.0,,
2022-10-23,0.0,,
2022-10-24,0.0,,
2022-10-25,0.0,,
2022-10-26,0.0,,
2022-10-27,0.0,,
2022-10-28,0.0,,
2022-10-29,0.0,,
2022-10-30,0.0,,
2022-10-31,0.0,,
2022-11-01,0.0,2.0591666666666666,97.49958333333332
2022-11-02,0.0,4.049166666666667,89.0225
2022-11-03,0.2,10.77608695652174,64.78478260869565
2022-11-04,0.0,11.513333333333334,58.90083333333333
2022-11-05,0.0,,
2022-11-06,0.0,,
2022-11-07,0.0,,
2022-11-08,0.0,,
2022-11-09,0.0,,
2022-11-10,0.0,,
2022-11-11,0.0,,
2022-11-12,0.0,,
2022-11-13,0.0,,
2022-11-14,0.0,,
2022-11-15,0.0,,
2022-11-16,0.0,,
2022-11-17,0.0,,
2022-11-18,0.0,,
2022-11-19,0.0,,
2022-11-20,0.0,,
2022-11-21,0.0,,
2022-11-22,0.0,,
2022-11-23,0.0,,
2022-11-24,0.0,,
2022-11-25,0.0,,
2022-11-26,0.0,,
2022-11-27,0.0,,
2022-11-28,0.0,,
2022-11-29,0.0,,
2022-11-30,0.0,,
2022-12-01,1.0,2.6366666666666667,100.0
2022-12-02,0.0,2.90375,85.98916666666666
2022-12-03,0.0,10.53875,88.605
2022-12-04,0.0,14.54391304347826,65.49173913043478
